mobley_id,atoms,coords,smiles,hfe
mobley_252413,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-2.914, -1.406, 0.015], [-1.407, -1.554, 0.174], [-0.721, -0.185, 0.252], [0.822, -0.212, 0.414], [1.494, -0.934, -0.765], [1.394, 1.21, 0.531], [1.154, -0.98, 1.71], [-3.401, -2.385, -0.04], [-3.333, -0.866, 0.87], [-3.16, -0.847, -0.893], [-1.208, -2.134, 1.081], [-1.023, -2.128, -0.675], [-1.157, 0.375, 1.09], [-0.973, 0.381, -0.655], [2.583, -0.952, -0.649], [1.147, -1.968, -0.86], [1.27, -0.431, -1.713], [2.484, 1.188, 0.645], [0.98, 1.732, 1.4], [1.177, 1.809, -0.359], [2.237, -1.029, 1.874], [0.708, -0.495, 2.585], [0.775, -2.007, 1.669]]",CCCC(C)(C)C,2.69
mobley_2577969,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[5.001, 4.95, 4.035], [5.31, 4.561, 2.733], [4.455, 3.706, 2.022], [4.748, 3.303, 0.712], [3.887, 2.45, 0.017], [2.71, 1.978, 0.614], [1.835, 1.122, -0.071], [0.67, 0.663, 0.54], [0.361, 1.052, 1.843], [1.215, 1.908, 2.553], [2.398, 2.374, 1.935], [3.272, 3.239, 2.64], [2.96, 3.635, 3.962], [3.835, 4.492, 4.646], [1.783, 3.163, 4.558], [0.922, 2.311, 3.863], [5.67, 5.613, 4.575], [6.226, 4.933, 2.278], [5.653, 3.649, 0.216], [4.148, 2.159, -0.998], [2.055, 0.804, -1.088], [0.0, 0.0, -0.001], [-0.555, 0.681, 2.297], [3.616, 4.81, 5.663], [1.523, 3.454, 5.574], [0.018, 1.965, 4.359]]",c1cc2ccc3cccc4c3c2c(c1)cc4,-6.79
mobley_2607611,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.756, -1.39, 0.892], [1.158, -1.87, 2.206], [-0.123, -1.107, 2.546], [-0.766, -1.552, 3.862], [-2.046, -0.79, 4.202], [-2.648, -1.267, 5.517], [-3.83, -0.524, 5.778], [-4.49, -0.84, 6.933], [-4.154, -1.692, 7.744], [-5.71, 0.02, 7.076], [2.671, -1.948, 0.666], [1.055, -1.538, 0.064], [2.01, -0.327, 0.941], [1.895, -1.736, 3.006], [0.953, -2.942, 2.125], [-0.846, -1.213, 1.728], [0.108, -0.037, 2.624], [-0.036, -1.401, 4.667], [-0.975, -2.628, 3.823], [-2.792, -0.909, 3.408], [-1.841, 0.286, 4.266], [-2.908, -2.329, 5.464], [-1.95, -1.112, 6.346], [-6.565, -0.469, 6.603], [-5.529, 0.999, 6.626], [-5.932, 0.161, 8.137]]",CCCCCCOC(=O)C,-2.22
mobley_2609604,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.508, -0.481, 0.847], [-1.997, -0.598, 0.548], [-2.841, -1.357, 1.608], [-2.738, -0.645, 2.974], [-4.319, -1.307, 1.167], [-2.393, -2.831, 1.801], [-2.471, -3.715, 0.562], [0.022, 0.064, 0.06], [-0.064, -1.48, 0.91], [-0.324, 0.019, 1.802], [-2.399, 0.417, 0.43], [-2.114, -1.078, -0.432], [-3.327, -1.166, 3.738], [-3.096, 0.388, 2.921], [-1.7, -0.612, 3.323], [-4.972, -1.827, 1.875], [-4.672, -0.273, 1.08], [-4.454, -1.785, 0.19], [-1.363, -2.86, 2.178], [-3.008, -3.294, 2.584], [-2.134, -4.727, 0.808], [-3.495, -3.793, 0.185], [-1.83, -3.343, -0.242]]",CCC(C)(C)CC,2.59
mobley_2613240,"['C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.35, -2.127, -2.149], [1.938, -1.022, -1.474], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.212, 0.119, -0.131], [-1.277, 0.682, 0.633], [1.458, -1.996, -3.228], [0.291, -2.196, -1.884], [1.86, -3.044, -1.843], [3.764, -2.08, 0.09], [3.686, -2.114, 2.563], [1.766, -1.097, 3.761], [-0.074, -0.04, 2.485], [-2.014, 1.108, -0.046], [-0.873, 1.45, 1.292], [-1.733, -0.111, 1.224]]",COc1ccccc1OC,-4.05
mobley_2636578,"['C', 'C', 'O', 'N', 'O', 'O', 'C', 'O', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.777, -0.013, -0.775], [0.398, 0.931, -1.904], [0.209, 2.234, -1.369], [-0.152, 3.204, -2.347], [-0.258, 2.824, -3.515], [-0.312, 4.328, -1.87], [0.997, -1.433, -1.27], [1.348, -2.275, -0.18], [1.573, -3.629, -0.556], [1.444, -3.919, -1.748], [1.877, -4.346, 0.397], [1.679, 0.351, -0.267], [0.0, 0.0, 0.0], [1.19, 0.976, -2.659], [-0.534, 0.613, -2.383], [1.812, -1.47, -2.0], [0.095, -1.836, -1.742]]",C(CO[N+](=O)[O-])CO[N+](=O)[O-],-5.32
mobley_2659552,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.746, -1.174, -1.653], [1.743, -1.159, -0.162], [2.802, -1.73, 0.544], [2.798, -1.715, 1.939], [1.736, -1.129, 2.628], [0.677, -0.558, 1.921], [0.681, -0.573, 0.527], [1.732, -1.114, 4.082], [1.202, -2.077, 4.652], [2.308, -0.019, 4.753], [2.328, 0.075, 6.206], [2.923, 1.096, 4.037], [2.24, -0.276, -2.036], [2.272, -2.056, -2.034], [0.725, -1.212, -2.046], [3.634, -2.188, 0.016], [3.628, -2.163, 2.48], [-0.155, -0.099, 2.448], [-0.148, -0.125, -0.015], [3.237, -0.388, 6.581], [1.461, -0.438, 6.612], [2.303, 1.122, 6.498], [2.167, 1.851, 3.846], [3.33, 0.733, 3.099], [3.717, 1.513, 4.647]]",Cc1ccc(cc1)C(=O)N(C)C,-8.08
mobley_2661134,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'N', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.288, 0.077, 2.612], [3.94, -2.261, 2.74], [4.803, -2.757, 3.34], [1.918, -1.02, -1.198], [3.755, -2.074, 0.069], [1.758, -1.089, 3.763], [0.003, -0.0, -0.005], [-0.922, 0.447, 1.978]]",c1cc(cc(c1)O)C#N,-7.74
mobley_2681549,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'Cl', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.471, 0.271, -0.328], [1.747, -1.105, 4.396], [4.253, -2.338, -0.222], [1.918, -1.02, -1.2], [3.686, -2.116, 2.564], [-0.078, -0.037, 2.48]]",c1c(cc(cc1Cl)Cl)Cl,0.33
mobley_2689721,"['C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.326, 0.227, -1.421], [-1.012, -0.378, -1.004], [-1.419, 0.067, 0.398], [-0.326, -0.227, 1.421], [1.012, 0.378, 1.005], [1.419, -0.067, -0.398], [0.215, 1.313, -1.534], [0.62, -0.168, -2.4], [-1.787, -0.089, -1.723], [-0.942, -1.472, -1.033], [-1.632, 1.144, 0.391], [-2.345, -0.439, 0.692], [-0.621, 0.168, 2.4], [-0.215, -1.313, 1.534], [0.942, 1.472, 1.033], [1.788, 0.088, 1.723], [2.346, 0.44, -0.691], [1.632, -1.143, -0.391]]",C1CCCCC1,1.5
mobley_2693089,"['C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.192, -0.101, 0.94], [-0.643, 0.647, 1.982], [-0.072, 0.394, 3.379], [-0.69, 2.163, 1.704], [-1.287, 2.52, 0.365], [-2.641, 2.742, 0.24], [-3.205, 3.061, -0.942], [-2.368, 3.15, -1.994], [-1.014, 2.929, -1.869], [-0.449, 2.609, -0.688], [-0.195, 0.062, -0.072], [0.197, -1.179, 1.133], [1.233, 0.238, 0.962], [-1.662, 0.239, 1.959], [-0.656, 0.922, 4.14], [-0.081, -0.673, 3.625], [0.961, 0.75, 3.447], [0.318, 2.589, 1.789], [-1.287, 2.664, 2.478], [-3.321, 2.671, 1.08], [-2.822, 3.406, -2.943], [-0.341, 3.001, -2.714]]",CC(C)Cc1cnccn1,-5.5
mobley_2725215,"['C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'O', 'O', 'S', 'O', 'O', 'C', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[3.448, 3.606, -0.029], [3.634, 2.845, -1.334], [2.619, 1.722, -1.511], [2.801, 1.009, -2.745], [2.71, 1.748, -4.009], [1.346, 2.38, -4.179], [1.206, 3.158, -5.48], [3.077, -0.369, -2.767], [4.397, -0.817, -2.738], [4.671, -2.185, -2.76], [3.623, -3.105, -2.809], [2.302, -2.657, -2.838], [2.029, -1.289, -2.816], [0.671, -0.862, -2.847], [0.127, -0.658, -3.957], [0.063, -0.703, -1.763], [3.966, -4.817, -2.833], [5.271, -5.022, -2.221], [2.807, -5.537, -2.323], [4.104, -5.215, -4.561], [5.487, 0.097, -2.686], [5.918, 0.462, -1.567], [5.981, 0.511, -3.761], [4.191, 4.404, 0.069], [2.454, 4.063, 0.002], [3.538, 2.942, 0.837], [4.643, 2.415, -1.348], [3.569, 3.547, -2.173], [2.722, 0.993, -0.702], [1.594, 2.107, -1.495], [2.906, 1.016, -4.787], [3.511, 2.48, -3.993], [0.601, 1.576, -4.17], [1.119, 3.043, -3.336], [0.208, 3.6, -5.566], [1.939, 3.97, -5.513], [1.376, 2.516, -6.349], [5.699, -2.539, -2.738], [1.488, -3.377, -2.876], [4.318, -6.276, -4.633], [3.155, -4.969, -5.027], [4.913, -4.618, -4.968]]",CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-],-11.25
mobley_2725802,"['C', 'C', 'O', 'N', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.145, -2.777, 4.201], [-0.858, -2.375, 3.148], [-2.062, -2.365, 3.406], [-0.327, -2.04, 1.917], [1.086, -2.029, 1.549], [1.083, -1.865, 0.035], [-0.185, -1.059, -0.218], [-1.161, -1.637, 0.794], [0.324, -3.855, 4.163], [-0.225, -2.517, 5.197], [1.093, -2.257, 4.04], [1.554, -1.17, 2.043], [1.586, -2.946, 1.873], [1.986, -1.373, -0.337], [1.0, -2.846, -0.448], [-0.0, 0.0, -0.0], [-0.546, -1.14, -1.247], [-1.925, -0.922, 1.113], [-1.656, -2.535, 0.408]]",CC(=O)N1CCCC1,-7.83
mobley_2727678,"['C', 'C', 'C', 'O', 'N', 'C', 'O', 'N', 'I', 'H', 'H', 'H']","[[0.68, 1.332, -0.063], [-0.416, 0.97, 0.616], [-0.889, -0.443, 0.503], [-1.885, -0.853, 1.094], [-0.114, -1.251, -0.322], [1.028, -0.864, -1.026], [1.664, -1.64, -1.74], [1.382, 0.464, -0.854], [-1.45, 2.286, 1.793], [1.086, 2.337, -0.032], [-0.408, -2.219, -0.422], [2.203, 0.82, -1.335]]",c1c(c(=O)[nH]c(=O)[nH]1)I,-17.74
mobley_2751110,"['C', 'C', 'C', 'C', 'C', 'C', 'N', 'O', 'O', 'O', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.249, 0.14, -0.173], [-0.191, 0.148, -1.426], [-1.211, 0.649, 0.452], [3.889, -2.232, 2.706], [1.93, -1.027, -1.199], [3.759, -2.076, 0.078], [1.76, -1.093, 3.761], [-0.071, -0.041, 2.492], [4.562, -2.583, 2.101]]",c1cc(ccc1[N+](=O)[O-])O,-8.47
mobley_2763835,"['C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.85, -1.723, -3.487], [0.677, -1.03, -2.152], [1.927, -1.016, -1.473], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.095, -1.751, -4.037], [1.598, -1.206, -4.096], [1.207, -2.748, -3.346], [-0.053, -1.562, -1.535], [0.342, 0.002, -2.295], [3.764, -2.078, 0.089], [3.685, -2.114, 2.563], [1.767, -1.093, 3.761], [-0.076, -0.037, 2.48], [-0.003, 0.001, 0.005]]",CCOc1ccccc1,-2.25
mobley_2771569,"['C', 'N', 'C', 'C', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.186, -2.044, 4.077], [-0.422, -2.12, 2.636], [-0.074, -0.852, 1.982], [-0.312, -0.938, 0.473], [0.434, -2.044, -0.132], [0.09, -3.304, 0.532], [0.33, -3.232, 2.042], [-0.751, -1.213, 4.507], [0.877, -1.887, 4.277], [-0.501, -2.972, 4.561], [-0.695, -0.043, 2.385], [0.975, -0.588, 2.176], [-1.384, -1.051, 0.264], [0.006, 0.0, 0.005], [0.206, -2.107, -1.123], [-0.957, -3.561, 0.325], [0.706, -4.104, 0.107], [0.008, -4.18, 2.489], [1.406, -3.125, 2.239]]",CN1CCNCC1,-8.17
mobley_2782339,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'N', 'C', 'O', 'H', 'H', 'H', 'H', 'H']","[[-0.409, -0.949, -1.899], [-0.112, -0.948, -0.52], [0.041, -2.146, 0.184], [-0.112, -3.317, -0.529], [-0.404, -3.318, -1.886], [-0.559, -2.149, -2.601], [-0.496, -4.71, -2.326], [-0.739, -5.065, -3.464], [-0.255, -5.468, -1.206], [-0.015, -4.707, -0.086], [0.231, -5.06, 1.052], [-0.521, -0.003, -2.421], [-0.001, -0.0, 0.0], [0.269, -2.144, 1.244], [-0.787, -2.15, -3.66], [-0.253, -6.482, -1.205]]",c1ccc2c(c1)C(=O)NC2=O,-11.82
mobley_2784376,"['C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.595, -0.713, 0.557], [2.078, -0.493, 0.616], [1.518, -1.61, -0.215], [0.0, 0.0, -0.0], [0.11, -1.122, 1.434], [2.482, 0.368, 0.098], [2.591, -0.754, 1.533], [1.545, -1.501, -1.292], [1.654, -2.623, 0.143]]",C1CC1,2.48
mobley_2789243,"['C', 'C', 'C', 'C', 'N', 'C', 'Cl', 'H', 'H', 'H', 'H']","[[1.652, -0.623, 2.9], [1.388, -0.068, 1.652], [0.227, -0.42, 0.973], [-0.632, -1.322, 1.58], [-0.409, -1.882, 2.791], [0.73, -1.516, 3.421], [-0.132, 0.243, -0.567], [2.551, -0.364, 3.447], [2.095, 0.635, 1.221], [-1.554, -1.637, 1.102], [0.889, -1.976, 4.39]]",c1cc(cnc1)Cl,-2.77
mobley_2792521,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.159, 1.149, 2.526], [-0.163, 0.112, 1.461], [-0.093, 0.714, 0.057], [-0.411, -0.312, -0.993], [0.445, -0.665, -1.959], [0.034, -1.679, -2.948], [0.776, -2.04, -3.853], [0.106, 0.71, 3.528], [1.163, 1.56, 2.382], [-0.557, 1.975, 2.479], [-1.165, -0.293, 1.647], [0.543, -0.722, 1.548], [0.902, 1.146, -0.11], [-0.814, 1.536, -0.032], [-1.399, -0.765, -0.943], [1.435, -0.234, -2.048], [-0.98, -2.097, -2.829]]",CCC/C=C/C=O,-3.12
mobley_2802855,"['C', 'C', 'C', 'C', 'Br', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.754, 0.48, -1.763], [0.033, -0.338, -0.751], [-0.029, 0.285, 0.643], [0.761, -0.54, 1.644], [0.657, 0.285, 3.405], [-0.704, 0.026, -2.758], [-1.806, 0.536, -1.469], [-0.365, 1.501, -1.831], [1.076, -0.409, -1.081], [-0.369, -1.357, -0.722], [0.366, 1.308, 0.605], [-1.075, 0.364, 0.963], [1.822, -0.592, 1.386], [0.359, -1.552, 1.749]]",CCCCBr,0.7
mobley_282648,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.497, -2.034, 0.494], [0.35, -1.028, 0.039], [1.648, -1.337, -0.366], [2.117, -2.66, -0.322], [3.421, -2.99, -0.727], [3.869, -4.31, -0.676], [3.023, -5.317, -0.221], [1.724, -5.007, 0.185], [1.256, -3.684, 0.14], [-0.048, -3.354, 0.545], [-1.508, -1.793, 0.809], [-0.0, -0.0, 0.0], [2.293, -0.534, -0.718], [4.099, -2.219, -1.086], [4.88, -4.552, -0.992], [3.373, -6.345, -0.182], [1.08, -5.81, 0.537], [-0.727, -4.125, 0.903]]",c1ccc2ccccc2c1,-3.21
mobley_2837389,"['C', 'C', 'C', 'N', 'C', 'H', 'H', 'H', 'H', 'H']","[[0.289, 0.02, 1.041], [1.52, 0.473, 1.576], [1.458, 0.317, 2.943], [0.232, -0.213, 3.249], [-0.489, -0.399, 2.098], [-0.001, 0.0, 0.0], [2.361, 0.869, 1.024], [2.173, 0.536, 3.723], [-0.092, -0.434, 4.181], [-1.487, -0.813, 2.133]]",c1cc[nH]c1,-4.01
mobley_2844990,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'Cl', 'Cl', 'Cl', 'H', 'H', 'H', 'H']","[[-1.004, -0.257, 0.326], [-1.437, -1.582, 0.269], [-2.727, -1.905, 0.689], [-3.58, -0.91, 1.163], [-3.149, 0.415, 1.22], [-1.858, 0.74, 0.8], [-1.32, 2.374, 0.864], [-4.856, -1.183, 1.585], [-5.239, -2.498, 1.512], [-6.529, -2.821, 1.932], [-6.962, -4.146, 1.875], [-6.107, -5.143, 1.401], [-4.817, -4.818, 0.982], [-4.386, -3.494, 1.038], [-3.109, -3.22, 0.616], [-3.729, -6.034, 0.383], [-6.66, -6.792, 1.334], [-8.574, -4.476, 2.411], [0.003, -0.014, -0.005], [-0.767, -2.353, -0.102], [-3.82, 1.186, 1.59], [-7.186, -2.037, 2.299]]",c1cc2c(cc1Cl)Oc3cc(c(c(c3O2)Cl)Cl)Cl,-2.66
mobley_2845466,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'Cl', 'Cl', 'H', 'H', 'H', 'H']","[[-1.437, -1.582, 0.269], [-2.727, -1.905, 0.689], [-3.58, -0.91, 1.163], [-3.149, 0.415, 1.22], [-1.858, 0.74, 0.8], [-1.004, -0.257, 0.326], [0.605, 0.088, -0.207], [-1.375, 2.398, 0.894], [-4.856, -1.183, 1.585], [-5.239, -2.498, 1.512], [-6.529, -2.821, 1.932], [-6.962, -4.146, 1.875], [-6.107, -5.143, 1.401], [-4.817, -4.818, 0.982], [-4.386, -3.494, 1.038], [-3.109, -3.22, 0.616], [-6.59, -6.801, 1.309], [-8.57, -4.491, 2.408], [-0.779, -2.367, -0.097], [-3.822, 1.184, 1.592], [-7.186, -2.038, 2.301], [-4.144, -5.588, 0.61]]",c1c2c(cc(c1Cl)Cl)Oc3cc(c(cc3O2)Cl)Cl,-2.54
mobley_2850833,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.371, 0.12, 2.638], [-1.308, 0.656, 2.041], [1.776, -1.109, 4.038], [1.919, -1.02, -1.198], [3.761, -2.077, 0.084], [3.689, -2.117, 2.557], [0.005, -0.003, -0.011], [-0.374, 0.087, 3.749], [2.568, -1.557, 4.376]]",c1ccc(c(c1)C=O)O,-8.81
mobley_2859600,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.383, -0.058, -2.328], [1.93, -1.014, -1.566], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [1.475, -0.116, -3.408], [0.852, 0.798, -1.93], [2.466, -1.813, -2.074], [3.768, -2.082, 0.098], [3.685, -2.115, 2.563], [1.766, -1.095, 3.761], [-0.076, -0.038, 2.48], [-0.009, 0.004, 0.013]]",C=Cc1ccccc1,-1.08
mobley_2864987,"['C', 'C', 'C', 'C', 'H', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.331, 0.761, -0.76], [0.12, 0.316, -2.143], [-0.521, -1.017, -2.537], [-0.077, -1.481, -3.928], [1.011, -1.61, -3.949], [-0.742, -2.793, -4.319], [-0.407, -0.494, -4.902], [0.138, 1.715, -0.498], [-0.051, 0.025, 0.0], [-1.417, 0.896, -0.726], [-0.143, 1.093, -2.87], [1.212, 0.22, -2.15], [-0.259, -1.782, -1.795], [-1.612, -0.9, -2.518], [-0.419, -3.118, -5.314], [-0.456, -3.588, -3.621], [-1.833, -2.703, -4.316], [-0.105, -0.838, -5.757]]",CCC[C@@H](C)O,-2.94
mobley_2881590,"['C', 'C', 'C', 'C', 'O', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.998, -0.358, -0.274], [1.818, 0.747, -0.944], [1.158, 1.18, -2.251], [1.999, 1.949, -0.013], [2.675, 1.548, 1.171], [2.885, 2.61, 2.094], [2.472, 3.728, 1.78], [3.472, 2.248, 3.115], [1.467, -0.673, 0.664], [0.914, -1.237, -0.922], [-0.013, -0.012, -0.038], [2.808, 0.329, -1.171], [1.738, 1.971, -2.737], [0.151, 1.57, -2.067], [1.074, 0.342, -2.952], [2.6, 2.725, -0.499], [1.032, 2.381, 0.267]]",CC(C)CO[N+](=O)[O-],-1.83
mobley_2913224,"['C', 'C', 'O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.468, -2.039, -3.539], [1.35, -2.144, -2.048], [0.814, -3.076, -1.464], [1.946, -1.026, -1.474], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.285, 0.163, -0.172], [-0.183, 0.717, -1.27], [-1.471, 0.076, 0.49], [0.597, -1.517, -3.944], [1.504, -3.043, -3.971], [2.389, -1.513, -3.802], [3.764, -2.079, 0.09], [3.685, -2.115, 2.563], [1.766, -1.095, 3.761], [-0.071, -0.041, 2.491], [-2.213, 0.494, 0.004]]",CC(=O)Oc1ccccc1C(=O)O,-9.4
mobley_2923700,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.263, -2.242, -2.206], [1.929, -1.015, -1.603], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [1.758, -1.1, 4.036], [1.301, -2.217, -3.3], [0.212, -2.289, -1.904], [1.753, -3.164, -1.874], [1.438, -0.107, -1.974], [2.971, -0.955, -1.94], [3.766, -2.079, 0.092], [3.688, -2.116, 2.558], [-0.079, -0.035, 2.474], [-0.005, 0.003, 0.008], [0.951, -0.665, 4.354]]",CCc1ccc(cc1)O,-5.45
mobley_2925352,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.929, -1.015, -1.603], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [1.758, -1.1, 4.036], [2.436, -0.109, -1.95], [2.462, -1.89, -1.991], [0.919, -1.039, -2.024], [3.766, -2.079, 0.092], [3.688, -2.116, 2.558], [-0.079, -0.035, 2.474], [-0.005, 0.003, 0.008], [0.951, -0.665, 4.354]]",Cc1ccc(cc1)O,-5.58
mobley_2929847,"['C', 'C', 'C', 'C', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.071, 0.046, 1.714], [0.534, -0.316, 0.328], [1.432, 0.295, -0.75], [-0.92, 0.161, 0.186], [-1.849, -0.458, 1.204], [-1.729, -1.563, 1.711], [-2.843, 0.412, 1.519], [0.441, -0.384, 2.5], [1.101, 1.131, 1.859], [2.086, -0.343, 1.852], [0.572, -1.408, 0.227], [1.069, 0.051, -1.755], [1.458, 1.386, -0.658], [2.461, -0.068, -0.665], [-1.29, -0.074, -0.819], [-0.974, 1.247, 0.328], [-2.773, 1.247, 1.009]]",CC(C)CC(=O)O,-8.84
mobley_2958326,"['C', 'C', 'C', 'N', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.113, 2.105, 0.493], [1.314, 1.353, -0.815], [2.619, 1.722, -1.511], [2.801, 1.009, -2.745], [4.058, 1.375, -3.4], [4.245, 0.62, -4.699], [5.543, 0.972, -5.413], [0.169, 1.819, 0.969], [1.926, 1.874, 1.189], [1.105, 3.188, 0.335], [0.478, 1.585, -1.484], [1.284, 0.275, -0.619], [2.625, 2.789, -1.755], [3.483, 1.514, -0.872], [2.03, 1.212, -3.391], [4.842, 1.13, -2.688], [4.029, 2.451, -3.545], [4.252, -0.452, -4.468], [3.401, 0.801, -5.375], [5.643, 0.408, -6.346], [5.56, 2.039, -5.659], [6.414, 0.759, -4.786]]",CCCNCCC,-2.23
